eval/return/x1f2trra,eval/return/wu62e70u,eval/return/rpme6gc1,eval/return/o0naydrt,eval/return/ay38igga,eval/return/ovigzt0h,eval/return/lrgdwhpn,eval/return/dow2i9br,eval/return/9nruyw6u,eval/return/dw4pzyrs,step,wallclock
16154.0498046875,15040.2138671875,15973.0224609375,15726.6845703125,12979.841796875,14580.5986328125,16462.78125,14636.60546875,10289.453125,14230.4619140625,3316534.0,0.5386836154853856
16005.8662109375,15091.8076171875,16124.169921875,15619.791015625,12865.1396484375,14607.8603515625,15926.06640625,14696.4033203125,10174.1611328125,14150.697265625,3333200.0,0.5413905683270207
15851.8525390625,15093.4814453125,16021.30859375,15558.9716796875,12972.4638671875,14504.7158203125,16165.8603515625,14768.6025390625,10685.9482421875,14387.2275390625,3349866.0,0.5440975211686558
15638.501953125,15094.76171875,16030.8876953125,15616.7890625,12953.927734375,14562.5693359375,16163.6337890625,14485.7060546875,10555.0927734375,14580.7451171875,3366532.0,0.5468044740102909
15942.201171875,14813.2275390625,15973.361328125,15530.0419921875,13171.8212890625,14446.404296875,15173.6865234375,14651.9365234375,10201.0029296875,13766.435546875,3383198.0,0.549511426851926
15606.9267578125,15117.189453125,16012.55859375,15679.3359375,13138.859375,14832.421875,16075.2841796875,14571.580078125,10760.974609375,14671.009765625,3399864.0,0.5522183796935611
15801.54296875,15082.5107421875,15790.4169921875,15645.875,13000.7998046875,13958.560546875,15880.8193359375,14884.6240234375,10261.2490234375,14741.4150390625,3416530.0,0.5549253325351963
14874.7958984375,14958.03515625,15796.48046875,15599.322265625,12690.029296875,14405.4775390625,15743.9453125,14346.533203125,10306.435546875,14538.400390625,3433196.0,0.5576322853768313
15226.7607421875,14999.0166015625,15857.744140625,15654.4423828125,12843.9296875,14866.5634765625,16723.42578125,14448.720703125,10119.7587890625,14108.435546875,3449862.0,0.5603392382184664
16005.8623046875,15128.8681640625,15896.2998046875,15460.8916015625,13053.54296875,14757.673828125,15851.7333984375,14489.5634765625,10167.0205078125,15260.548828125,3466528.0,0.5630461910601016
16102.2138671875,15151.0595703125,15914.5771484375,15626.5087890625,13388.404296875,14385.5341796875,15968.6103515625,14801.658203125,10255.373046875,14774.2783203125,3483194.0,0.5657531439017366
16010.1240234375,15153.267578125,14741.7353515625,15396.888671875,13664.099609375,14649.830078125,16380.8232421875,14651.92578125,10694.423828125,14720.0078125,3499860.0,0.5684600967433717
16142.6044921875,15327.0205078125,16265.9150390625,15627.4541015625,13326.7421875,14629.2841796875,16174.0498046875,14691.8017578125,10592.56640625,14815.8408203125,3516526.0,0.5711670495850069
16029.0556640625,15062.98828125,15876.0146484375,15489.7451171875,13091.6533203125,14638.8525390625,16613.703125,14396.7353515625,10797.41015625,14253.62890625,3533192.0,0.573874002426642
15773.9833984375,14984.8896484375,15755.439453125,15388.1357421875,13602.4755859375,14717.169921875,16460.23828125,14828.2724609375,10186.3037109375,14874.3798828125,3549858.0,0.576580955268277
16338.453125,14778.419921875,15880.1396484375,15708.720703125,13093.224609375,14455.2236328125,16257.5966796875,14679.2216796875,10277.935546875,15100.986328125,3566524.0,0.5792879081099122
15611.6552734375,14772.078125,16045.990234375,15266.6689453125,13418.2001953125,15001.1435546875,15908.7783203125,14547.0625,10514.9755859375,14565.787109375,3583190.0,0.5819948609515473
16314.5673828125,14749.5439453125,15468.794921875,15407.5048828125,13126.17578125,14737.0712890625,16171.28125,14751.9228515625,10765.453125,14651.8486328125,3599856.0,0.5847018137931823
15811.8525390625,15535.4228515625,15988.34375,15529.69140625,14189.796875,14668.5576171875,16665.83984375,14475.8525390625,10252.376953125,14948.9462890625,3616522.0,0.5874087666348174
15968.353515625,15017.13671875,15881.1728515625,15607.982421875,13618.2275390625,14899.8662109375,16396.05859375,14864.1552734375,10718.416015625,14980.373046875,3633188.0,0.5901157194764526
16275.4921875,15040.8603515625,15740.5087890625,15661.60546875,13840.474609375,14625.8095703125,16256.76953125,14541.3525390625,10714.3896484375,14822.6845703125,3649854.0,0.5928226723180877
16182.2685546875,14687.61328125,15969.6162109375,15680.1962890625,13742.65234375,14686.876953125,16017.25,14440.25,10175.66796875,15116.3515625,3666520.0,0.5955296251597227
15945.5615234375,14701.8935546875,15717.4267578125,15331.47265625,12658.1962890625,14667.169921875,15121.48046875,14523.951171875,10502.6904296875,14692.935546875,3683186.0,0.5982365780013579
16181.8515625,15008.0693359375,15963.0,15579.5224609375,13986.291015625,14559.083984375,16463.375,14488.3466796875,10775.3759765625,14828.953125,3699852.0,0.600943530842993
16214.240234375,15240.513671875,16115.853515625,15278.6875,14053.6064453125,14848.9853515625,16362.4287109375,14849.5966796875,10399.9697265625,14894.265625,3716518.0,0.603650483684628
16396.78125,15232.291015625,15863.7978515625,15699.4716796875,14200.814453125,14777.8896484375,16574.671875,14478.3984375,10620.8203125,15260.1328125,3733184.0,0.6063574365262632
16136.5244140625,14801.068359375,16052.8017578125,15497.58203125,14734.0,14121.724609375,16687.625,14664.5029296875,10887.607421875,14933.3388671875,3749850.0,0.6090643893678983
16246.6123046875,15395.7314453125,15993.6767578125,15435.087890625,14617.1064453125,14515.009765625,16140.490234375,14591.080078125,10207.6103515625,15165.978515625,3766516.0,0.6117713422095334
16183.9951171875,15189.505859375,16140.6083984375,15661.4833984375,14957.623046875,14936.5859375,16150.060546875,14337.40625,10422.7626953125,15276.5302734375,3783182.0,0.6144782950511685
16182.51953125,14982.2470703125,15265.884765625,15509.8466796875,13576.2255859375,15018.07421875,16335.26171875,14586.0361328125,10436.134765625,15250.9755859375,3799848.0,0.6171852478928036
15899.154296875,15103.5419921875,15979.0634765625,15479.8359375,13558.1416015625,14759.291015625,16528.494140625,15010.6982421875,10582.544921875,15164.9912109375,3816514.0,0.6198922007344387
16055.66015625,14925.115234375,15179.9052734375,15336.689453125,14767.0126953125,14303.4482421875,16356.2412109375,14723.51953125,9919.5830078125,15106.2861328125,3833180.0,0.6225991535760738
16239.2919921875,15183.9541015625,16093.689453125,15616.419921875,15028.5810546875,14936.05078125,16892.96875,14845.5419921875,10152.1455078125,14399.2373046875,3849846.0,0.6253061064177089
16190.62109375,15150.5107421875,15844.9521484375,15635.1630859375,14812.0908203125,14642.4521484375,16178.0693359375,14642.630859375,10634.5302734375,15448.16796875,3866512.0,0.628013059259344
16017.5263671875,14782.03125,15734.302734375,15637.7763671875,14726.759765625,14753.322265625,16284.4326171875,14875.28125,10255.697265625,15464.37109375,3883178.0,0.6307200121009792
16108.9189453125,15176.7626953125,16259.25390625,15748.146484375,15057.642578125,14402.2734375,15807.12890625,14305.458984375,10338.671875,15321.6953125,3899844.0,0.6334269649426142
15977.6669921875,15198.4853515625,15794.970703125,15394.76171875,14838.607421875,14684.189453125,16325.1171875,14834.6787109375,10370.6767578125,15443.5517578125,3916510.0,0.6361339177842493
15626.9248046875,15199.712890625,16033.474609375,15453.8525390625,14967.322265625,14637.0693359375,16175.943359375,14603.0869140625,10627.919921875,15187.716796875,3933176.0,0.6388408706258845
16164.90234375,15123.931640625,16108.3212890625,15549.9931640625,15534.13671875,14490.423828125,15998.4296875,14878.9990234375,10754.626953125,15530.5107421875,3949842.0,0.6415478234675195
16011.896484375,15006.216796875,14676.171875,15811.654296875,14330.9326171875,14547.310546875,16232.505859375,14747.0634765625,10447.0009765625,15381.3076171875,3966508.0,0.6442547763091546
16232.263671875,15102.8681640625,15516.7529296875,16051.4794921875,15074.4384765625,14560.2412109375,16071.697265625,14847.33203125,10306.7080078125,15179.6298828125,3983174.0,0.6469617291507898
16117.6953125,15110.6162109375,15910.8544921875,16103.111328125,15277.45703125,14808.1455078125,15856.37890625,15155.2353515625,10430.8095703125,14920.822265625,3999840.0,0.6496686819924249
15919.9853515625,14686.7236328125,15868.8466796875,15476.19140625,14919.314453125,14690.8525390625,15900.1298828125,14664.9521484375,10526.572265625,15207.0205078125,4016506.0,0.6523756348340599
15302.6123046875,15399.59765625,16154.8330078125,15407.564453125,15355.1923828125,14146.41796875,16326.4931640625,15020.4306640625,10279.53515625,15358.00390625,4033172.0,0.655082587675695
16334.3271484375,15064.0625,16006.25,15463.78515625,14889.8466796875,14430.068359375,15664.287109375,14793.939453125,10550.1689453125,15074.1396484375,4049838.0,0.6577895405173302
15995.140625,14957.9814453125,15859.8828125,15459.7041015625,14446.8369140625,14861.3056640625,16271.8291015625,14970.248046875,10375.328125,14913.412109375,4066504.0,0.6604964933589652
16153.685546875,15130.935546875,16129.44921875,15007.5439453125,14816.234375,15004.400390625,16336.2265625,14531.5400390625,10475.984375,15369.6884765625,4083170.0,0.6632034462006003
16135.498046875,15036.9521484375,15980.3173828125,15295.4833984375,14918.2900390625,14668.546875,15859.5908203125,15065.796875,10688.134765625,15395.51171875,4099836.0,0.6659103990422355
16155.5244140625,14975.9306640625,16025.8935546875,15504.19140625,15114.7919921875,14284.7939453125,15876.640625,14981.55078125,10504.7919921875,15505.6875,4116502.0,0.6686173518838706
16355.5712890625,14883.1103515625,15741.373046875,15309.5869140625,15018.5009765625,14783.8515625,15365.3798828125,15169.72265625,10681.15625,15452.10546875,4133168.0,0.6713243047255056
15543.375,15054.4755859375,15928.73046875,15829.6357421875,15348.5849609375,14744.8330078125,16333.19140625,14999.6591796875,10351.6357421875,15063.646484375,4149834.0,0.6740312575671408
16094.123046875,15121.4130859375,15889.5556640625,15368.9091796875,15137.095703125,15168.1806640625,16293.4111328125,15143.3203125,10485.4560546875,15483.5673828125,4166500.0,0.6767382104087759
16017.0859375,15060.26953125,16010.51171875,15356.61328125,15439.654296875,14865.4287109375,16251.4091796875,14932.6416015625,10540.92578125,15238.81640625,4183166.0,0.6794451632504109
16270.306640625,15203.1240234375,15995.6552734375,15299.16015625,15539.732421875,14715.7626953125,15990.607421875,15097.4072265625,10925.3740234375,14910.3955078125,4199832.0,0.6821521160920461
16249.37890625,15033.9462890625,16090.66796875,15800.9423828125,15348.8017578125,3814.99462890625,16525.154296875,15172.755859375,10398.2060546875,15764.6337890625,4216498.0,0.6848590689336812
15883.5390625,15111.0703125,16103.3525390625,15642.3974609375,14062.06640625,13925.365234375,16375.8037109375,14782.3662109375,10519.580078125,15223.1298828125,4233164.0,0.6875660217753163
16283.9013671875,14882.1962890625,16169.056640625,15474.37109375,15509.8232421875,3481.09033203125,16331.142578125,14940.85546875,10454.861328125,15280.9150390625,4249830.0,0.6902729746169514
16210.01171875,12982.3408203125,15946.447265625,15662.99609375,15238.779296875,7659.890625,16102.861328125,15291.5576171875,10543.21875,15851.6865234375,4266496.0,0.6929799274585865
16358.5380859375,15479.7900390625,16137.0830078125,15670.7548828125,15297.4033203125,14114.513671875,15733.2080078125,15235.6826171875,10751.3154296875,15281.7939453125,4283162.0,0.6956868803002216
16191.3095703125,15035.50390625,15714.5009765625,15407.21484375,15382.337890625,14471.9267578125,15862.34765625,15299.4052734375,10496.7021484375,15330.841796875,4299828.0,0.6983938331418567
16429.396484375,14922.75,16223.3720703125,15227.798828125,15110.7666015625,14751.4140625,16266.7861328125,15144.2978515625,10813.255859375,15395.6865234375,4316494.0,0.7011007859834918
16595.615234375,15104.5166015625,15917.5986328125,15244.609375,15096.2646484375,14857.515625,15809.146484375,15278.1640625,10319.8583984375,15749.5087890625,4333160.0,0.7038077388251269
15808.720703125,14188.1328125,15970.7294921875,15977.0263671875,15383.5126953125,14201.84765625,16203.626953125,15406.6650390625,10519.291015625,15403.2900390625,4349826.0,0.7065146916667621
16234.4375,15233.630859375,15790.7529296875,15854.1484375,15626.83203125,14567.32421875,16515.02734375,15412.94140625,10403.9169921875,15575.287109375,4366492.0,0.7092216445083971
15017.576171875,14299.7373046875,16192.1630859375,15328.6884765625,15300.619140625,14671.7568359375,16312.828125,15083.58203125,10751.2236328125,15557.0234375,4383158.0,0.7119285973500322
16376.021484375,14763.955078125,16239.23046875,15289.7705078125,15397.4501953125,14227.568359375,16354.6845703125,15371.1943359375,10717.484375,15063.2158203125,4399824.0,0.7146355501916674
16361.677734375,15064.4208984375,15920.93359375,15219.6533203125,15825.869140625,14756.970703125,16351.10546875,15284.2861328125,10895.16796875,15540.375,4416490.0,0.7173425030333024
15651.6494140625,15049.857421875,16232.2744140625,15498.62890625,15393.5634765625,14863.431640625,16578.30078125,14934.3173828125,10456.9287109375,15985.93359375,4433156.0,0.7200494558749375
16271.087890625,14961.9853515625,16113.0712890625,15514.896484375,15622.0947265625,15139.669921875,16310.8623046875,15364.6689453125,10371.5703125,15207.8125,4449822.0,0.7227564087165727
16156.5068359375,14612.5693359375,15778.966796875,15717.2177734375,15513.75390625,14687.0517578125,15949.2021484375,15373.357421875,10592.0810546875,15435.66015625,4466488.0,0.7254633615582078
16339.0380859375,12717.013671875,15942.9267578125,15230.6787109375,15577.2421875,14818.57421875,16229.8056640625,15139.6943359375,10018.447265625,15620.412109375,4483154.0,0.7281703143998428
16333.7705078125,15234.0556640625,16107.580078125,15317.1015625,15819.716796875,14397.81640625,16048.6328125,15308.98828125,10568.0263671875,15567.5712890625,4499820.0,0.730877267241478
16120.9482421875,15020.4072265625,15508.7451171875,15294.4482421875,15603.279296875,14662.2080078125,16150.9755859375,15074.580078125,10550.7041015625,15932.580078125,4516486.0,0.7335842200831131
16176.70703125,15251.8583984375,16062.482421875,15499.6630859375,15567.0078125,14482.4384765625,16856.919921875,14895.232421875,10633.56640625,15234.7978515625,4533152.0,0.7362911729247481
16401.337890625,15563.3662109375,15211.767578125,15423.0693359375,15633.4130859375,14453.38671875,16490.73828125,15588.330078125,10242.9609375,15680.6240234375,4549818.0,0.7389981257663832
15827.435546875,14908.3056640625,16248.0693359375,15729.3583984375,15568.9384765625,14963.421875,16294.6572265625,15330.4892578125,10461.7294921875,16023.439453125,4566484.0,0.7417050786080184
16000.3701171875,15201.42578125,16184.873046875,15321.25,15737.37109375,14591.931640625,15739.6474609375,15280.337890625,10515.12890625,15459.2998046875,4583150.0,0.7444120314496535
16034.734375,14985.125,16121.994140625,15136.3984375,15506.3291015625,14701.6845703125,15940.1103515625,15399.6572265625,10480.5927734375,15271.7412109375,4599816.0,0.7471189842912885
16377.05859375,15220.6123046875,15696.09765625,15485.8515625,15752.62109375,14596.62890625,16846.86328125,15707.34765625,10568.35546875,15939.6591796875,4616482.0,0.7498259371329237
15731.4462890625,15372.048828125,15905.3798828125,15252.1220703125,15545.65625,14648.6650390625,16506.8203125,15534.21875,10506.41796875,15984.6064453125,4633148.0,0.7525328899745588
16387.30859375,15187.373046875,16108.697265625,15535.833984375,15488.0966796875,15135.064453125,16834.6640625,15447.3525390625,10447.916015625,15927.7890625,4649814.0,0.7552398428161938
16303.5439453125,14876.3984375,16391.41015625,15510.041015625,15791.13671875,15718.0537109375,16157.96875,15583.2568359375,10502.8076171875,15500.412109375,4666480.0,0.757946795657829
15778.189453125,15192.9873046875,16115.595703125,15404.576171875,15854.2607421875,14479.8232421875,16126.669921875,15179.24609375,10602.1435546875,15622.9775390625,4683146.0,0.7606537484994641
16034.6796875,14866.294921875,16204.4453125,15504.384765625,15756.1826171875,14953.6298828125,15942.3583984375,15348.2109375,10617.755859375,15462.818359375,4699812.0,0.7633607013410992
16478.259765625,14980.4228515625,16164.72265625,15633.5419921875,15763.48046875,14623.10546875,15907.8544921875,15369.1474609375,10554.67578125,15829.6982421875,4716478.0,0.7660676541827343
16113.8388671875,15201.912109375,16041.1787109375,15732.390625,15938.8623046875,15013.001953125,16082.8603515625,15553.474609375,10547.7744140625,15852.921875,4733144.0,0.7687746070243694
15999.224609375,15005.3369140625,16111.046875,15584.365234375,15396.59765625,15001.4931640625,15976.408203125,15567.5869140625,10483.892578125,15859.154296875,4749810.0,0.7714815598660045
16262.78515625,15366.2744140625,15823.9404296875,15557.65234375,15727.8271484375,14829.2939453125,16025.8056640625,15692.0673828125,10503.134765625,15807.9453125,4766476.0,0.7741885127076396
16127.861328125,15113.337890625,16108.0078125,15199.6982421875,15965.94921875,14868.3828125,16079.9921875,15479.9697265625,10573.5947265625,15811.1826171875,4783142.0,0.7768954655492747
16195.3056640625,15087.208984375,16233.8095703125,15336.419921875,15657.8173828125,15183.3828125,15738.271484375,15677.8349609375,10550.3505859375,15804.8037109375,4799808.0,0.7796024183909098
16362.0654296875,14994.3984375,15787.322265625,15819.57421875,15700.5341796875,15136.8544921875,15606.087890625,15332.841796875,10968.1787109375,16035.525390625,4816474.0,0.782309371232545
16120.7861328125,15435.75,16186.6142578125,15550.88671875,15891.005859375,15073.107421875,15890.4443359375,15667.123046875,10457.328125,15570.94140625,4833140.0,0.78501632407418
16088.09375,14972.037109375,16037.3037109375,15852.541015625,16098.306640625,15010.998046875,16185.8076171875,15549.328125,10522.166015625,15870.0703125,4849806.0,0.7877232769158151
16550.119140625,15207.716796875,16332.8701171875,15766.1220703125,16080.6884765625,14809.8193359375,16107.9990234375,15255.138671875,10657.125,15752.890625,4866472.0,0.7904302297574503
16337.1845703125,15366.04296875,16127.6455078125,15956.3525390625,15858.51171875,15275.0869140625,16338.9013671875,15491.0771484375,10588.7314453125,15810.705078125,4883138.0,0.7931371825990853
16197.642578125,15320.0703125,16388.013671875,15816.1640625,15470.576171875,15566.4140625,16181.5166015625,15180.71875,10452.634765625,15905.333984375,4899804.0,0.7958441354407204
16126.0244140625,15050.33203125,16122.3046875,15450.861328125,15885.6630859375,14903.8759765625,15998.2265625,15216.6181640625,10679.33984375,14473.2158203125,4916470.0,0.7985510882823555
16269.193359375,15237.84765625,16010.41796875,15578.5732421875,16205.0556640625,15101.6640625,16016.95703125,15109.982421875,10542.9560546875,15639.0361328125,4933136.0,0.8012580411239907
15919.8037109375,15237.939453125,15995.5380859375,15579.4375,15280.154296875,15436.0458984375,16388.853515625,15584.0810546875,10728.962890625,15845.5615234375,4949802.0,0.8039649939656257
15904.0048828125,15274.6533203125,16102.658203125,15283.091796875,15488.4931640625,15186.580078125,16102.544921875,15591.9140625,10634.73046875,15987.1640625,4966468.0,0.8066719468072608
16248.580078125,15293.0791015625,16114.294921875,15508.9375,15454.0126953125,15003.5,16011.666015625,15713.6240234375,10404.923828125,15504.3642578125,4983134.0,0.809378899648896
16307.66015625,14702.4013671875,16079.478515625,15462.330078125,15575.8310546875,15393.91015625,16372.9912109375,14685.751953125,10609.8037109375,16095.5595703125,4999800.0,0.8120858524905311
