eval/return/2aaoa98u,eval/return/acjz38un,eval/return/qer0j081,eval/return/5xwo7yxr,eval/return/vzm3wv5u,eval/return/fd0tcb3v,eval/return/39jd8o4t,eval/return/k3tyfl30,eval/return/jec1qe1o,eval/return/tamtn5vt,step,wallclock
3870.691162109375,2900.688720703125,1613.0067138671875,1968.457275390625,2626.55517578125,167.1811981201172,4110.16796875,3606.928955078125,3917.285400390625,2857.393798828125,3316534.0,0.6605355094152469
3920.083740234375,3141.952880859375,2946.07373046875,1803.0623779296875,3317.350341796875,1514.6846923828125,4248.26708984375,1676.1046142578125,1507.66748046875,3242.6904296875,3333200.0,0.6638547833319064
3093.619140625,3295.0693359375,3761.899169921875,1981.76123046875,3388.376953125,3863.401611328125,2682.29541015625,2192.357421875,1854.9892578125,2500.265869140625,3349866.0,0.6671740572485659
3441.18896484375,1819.4927978515625,3718.82861328125,2844.588623046875,3232.061767578125,2005.2904052734375,2856.9228515625,1409.6072998046875,3913.31591796875,2934.9716796875,3366532.0,0.6704933311652255
3898.27001953125,2953.3837890625,3603.488525390625,2463.118408203125,334.3031005859375,2892.17626953125,4341.08984375,2645.812744140625,3949.89892578125,2718.277099609375,3383198.0,0.673812605081885
2488.84375,2781.677734375,4074.3681640625,1491.6029052734375,2416.5703125,978.1378784179688,1845.9371337890625,3828.282470703125,2520.02099609375,3250.68603515625,3399864.0,0.6771318789985445
2214.697998046875,3483.0390625,3765.64697265625,1866.19384765625,1215.8072509765625,1514.380126953125,2718.29345703125,3026.430908203125,4095.890869140625,1960.664794921875,3416530.0,0.6804511529152041
3978.510009765625,3257.04052734375,3989.195556640625,3864.649658203125,3418.434814453125,1816.798828125,4192.1015625,1920.574951171875,1797.1695556640625,2173.640380859375,3433196.0,0.6837704268318636
2655.6162109375,3839.52734375,3751.606201171875,2160.510009765625,2337.764892578125,3494.220703125,4229.279296875,3337.213623046875,4103.185546875,3860.845703125,3449862.0,0.687089700748523
1868.9129638671875,3946.368896484375,3865.6376953125,1789.0841064453125,2221.6064453125,2612.946044921875,1650.27587890625,3966.409912109375,3645.4609375,3477.641357421875,3466528.0,0.6904089746651826
3817.289306640625,2670.720458984375,1944.9798583984375,2740.25048828125,1994.5146484375,2564.947998046875,1883.67626953125,3748.779052734375,1871.1729736328125,3444.756591796875,3483194.0,0.6937282485818421
2476.328125,3604.656494140625,3812.640869140625,3864.202880859375,3609.360107421875,1869.2266845703125,1734.48193359375,2659.25537109375,1192.9879150390625,3161.22900390625,3499860.0,0.6970475224985017
3469.712158203125,2187.639892578125,1973.176025390625,1840.2039794921875,4081.93115234375,2424.440673828125,4206.203125,2375.841552734375,1614.174560546875,1041.4014892578125,3516526.0,0.7003667964151612
1862.767333984375,1347.292236328125,2965.879150390625,2027.760009765625,3844.90966796875,2514.169677734375,267.44866943359375,1792.4921875,3924.0478515625,2264.888916015625,3533192.0,0.7036860703318207
1892.9107666015625,3512.896240234375,2441.12451171875,4014.474853515625,3982.603271484375,3041.006591796875,2514.313720703125,3124.22216796875,1939.9564208984375,1981.3111572265625,3549858.0,0.7070053442484803
4033.129638671875,3898.356201171875,2211.60302734375,1286.1785888671875,2624.633056640625,3167.67724609375,2364.603271484375,3056.682861328125,1877.241455078125,1826.4576416015625,3566524.0,0.7103246181651398
3250.784423828125,2052.385009765625,3893.449462890625,2469.251220703125,3725.43310546875,4103.94384765625,1582.01220703125,3769.59130859375,1288.2557373046875,3686.554443359375,3583190.0,0.7136438920817993
4152.7919921875,1869.0736083984375,2965.4716796875,2921.3447265625,2498.64013671875,1890.3349609375,2184.655517578125,3843.832763671875,4101.49755859375,3587.704833984375,3599856.0,0.7169631659984589
1470.3648681640625,2819.902099609375,3889.06982421875,2938.248291015625,3395.17236328125,2381.0625,1195.9307861328125,3830.864013671875,1747.192138671875,1261.8712158203125,3616522.0,0.7202824399151184
3953.637451171875,2387.01025390625,2204.60791015625,1827.9510498046875,2939.096435546875,2867.1171875,2457.0556640625,1747.8553466796875,3972.1328125,1912.2703857421875,3633188.0,0.723601713831778
3958.596435546875,1748.8046875,287.5367736816406,1919.24267578125,2873.019287109375,3859.482177734375,4216.36865234375,1970.761962890625,2841.55712890625,2287.88818359375,3649854.0,0.7269209877484375
1758.2528076171875,2237.9091796875,2020.5137939453125,2560.851806640625,4036.20166015625,4176.38037109375,4296.677734375,3768.610107421875,1274.9632568359375,3460.1884765625,3666520.0,0.730240261665097
3279.76123046875,2010.2691650390625,3982.011474609375,2537.229248046875,2978.36669921875,3515.78857421875,4175.11181640625,3901.471435546875,4049.22412109375,2785.525146484375,3683186.0,0.7335595355817566
1595.26806640625,2667.190673828125,3888.421875,2395.01904296875,1658.8035888671875,2873.841552734375,2404.7861328125,1998.6796875,3930.06591796875,3720.2548828125,3699852.0,0.7368788094984161
3947.479736328125,2192.57958984375,3089.86328125,1957.9927978515625,3920.01220703125,1740.8812255859375,2678.899169921875,3792.73828125,3017.0,3255.143798828125,3716518.0,0.7401980834150756
2634.939208984375,2647.965087890625,1960.327392578125,1831.0791015625,3508.191162109375,3731.1806640625,4193.80859375,2098.045166015625,1655.623779296875,3902.84130859375,3733184.0,0.7435173573317352
4004.341796875,3516.67822265625,1849.2237548828125,3843.963623046875,2660.49951171875,4115.82177734375,1222.559326171875,993.007080078125,1250.583740234375,3955.653076171875,3749850.0,0.7468366312483947
2846.637939453125,2596.932861328125,1583.146484375,2440.6728515625,2818.05908203125,2131.448486328125,4237.7919921875,3989.2900390625,3939.59716796875,3918.41650390625,3766516.0,0.7501559051650543
3965.737548828125,2436.29443359375,2513.73779296875,1795.7386474609375,2850.524658203125,2132.128173828125,4267.58349609375,3491.14208984375,3873.4423828125,2573.354736328125,3783182.0,0.7534751790817137
3608.703125,2052.431640625,2250.84619140625,2257.338134765625,1951.4976806640625,3244.319580078125,3668.433349609375,3905.091796875,3592.840576171875,2874.58544921875,3799848.0,0.7567944529983732
2068.0888671875,2930.430908203125,1649.2735595703125,1689.695556640625,3655.02099609375,2616.62841796875,4168.53076171875,3870.785400390625,2473.51220703125,3718.649169921875,3816514.0,0.7601137269150328
3932.510498046875,271.58251953125,1682.841796875,1596.6981201171875,3516.692138671875,2237.43408203125,4191.291015625,3432.79931640625,3581.3603515625,3862.827392578125,3833180.0,0.7634330008316923
1486.0433349609375,744.0919189453125,2164.222412109375,1584.5155029296875,3885.803955078125,4185.392578125,2526.191162109375,2558.862548828125,1571.9400634765625,3846.23046875,3849846.0,0.7667522747483518
3994.9453125,2007.99560546875,326.417236328125,1687.9610595703125,4048.36279296875,4110.22119140625,986.381103515625,2086.057861328125,2853.678955078125,3706.40673828125,3866512.0,0.7700715486650114
3848.168212890625,1634.4259033203125,2238.586669921875,4148.1318359375,2441.353515625,2212.9619140625,4212.18017578125,3769.936767578125,4064.78564453125,3866.30517578125,3883178.0,0.7733908225816709
2789.1064453125,2233.882568359375,2528.425537109375,1804.047119140625,2228.272216796875,1676.5875244140625,4369.3818359375,2654.868896484375,1309.107177734375,3422.985595703125,3899844.0,0.7767100964983304
3176.930419921875,3818.031982421875,1843.6070556640625,1855.2249755859375,2853.5654296875,1031.7838134765625,689.6317138671875,3927.26025390625,1865.8499755859375,2336.892578125,3916510.0,0.78002937041499
2678.57421875,2270.70458984375,2594.818115234375,1746.6829833984375,3693.677001953125,4182.2998046875,2285.14501953125,2356.330810546875,1230.608642578125,4044.65625,3933176.0,0.7833486443316495
4002.97119140625,2661.016357421875,1624.0831298828125,3752.219970703125,128.04469299316406,2460.541259765625,2091.67529296875,2494.83349609375,4120.45947265625,3791.4375,3949842.0,0.7866679182483091
4025.09423828125,2104.32080078125,2429.31494140625,1696.5689697265625,3930.349609375,1824.353271484375,4340.35986328125,1533.85888671875,2574.672119140625,3744.80126953125,3966508.0,0.7899871921649686
4172.607421875,1934.7962646484375,3855.44189453125,1334.867431640625,24.918832778930664,4164.3955078125,3030.122802734375,2011.94775390625,2270.367919921875,120.89608001708984,3983174.0,0.7933064660816281
4207.88037109375,3796.743408203125,4014.740966796875,1686.094482421875,4167.67822265625,3743.623779296875,1615.3858642578125,3862.71435546875,1586.5006103515625,2295.9248046875,3999840.0,0.7966257399982877
3938.037109375,1353.157470703125,2812.33203125,1991.22119140625,4088.7626953125,4001.9130859375,2647.762939453125,3978.168212890625,2187.671875,3806.91943359375,4016506.0,0.7999450139149472
2311.34521484375,3917.169677734375,2277.85986328125,1473.9437255859375,4112.95703125,3655.568603515625,2530.420166015625,1589.350830078125,1293.8978271484375,2138.623779296875,4033172.0,0.8032642878316067
3975.338623046875,1355.9510498046875,1938.9864501953125,1559.8114013671875,4058.244384765625,1654.2933349609375,2117.14208984375,2913.400634765625,1226.166748046875,3837.16162109375,4049838.0,0.8065835617482663
1988.531005859375,1437.2493896484375,1965.46875,2146.511474609375,4216.80615234375,4121.38232421875,1522.3843994140625,1877.05712890625,4115.80712890625,3989.491455078125,4066504.0,0.8099028356649258
3814.1513671875,3941.022216796875,2826.153076171875,1349.5953369140625,2119.004150390625,3750.83740234375,323.6487731933594,3295.769775390625,2450.244140625,1567.3450927734375,4083170.0,0.8132221095815854
4099.9990234375,3403.755126953125,2250.041015625,1820.8975830078125,3852.38037109375,3189.368408203125,1805.6329345703125,2687.9375,3991.84765625,3376.399658203125,4099836.0,0.8165413834982449
2317.6650390625,3719.389404296875,1170.328857421875,1105.228759765625,2560.143798828125,3535.896484375,1775.8104248046875,3906.544921875,3911.4599609375,2568.268798828125,4116502.0,0.8198606574149043
1968.9993896484375,3842.76611328125,3922.07373046875,1778.9364013671875,2700.180419921875,2157.7529296875,1913.6221923828125,2021.5697021484375,1996.0540771484375,3879.415283203125,4133168.0,0.8231799313315639
2822.398193359375,3709.8818359375,1675.986328125,1330.90234375,3092.488525390625,4104.65576171875,3818.479736328125,3948.638916015625,3909.79833984375,2036.3631591796875,4149834.0,0.8264992052482234
2378.58251953125,2923.781982421875,3413.275390625,2292.596923828125,2622.598876953125,2031.4388427734375,2094.284423828125,2050.10693359375,1925.5440673828125,2953.74560546875,4166500.0,0.8298184791648829
4102.87158203125,3859.359375,1672.1510009765625,1793.060302734375,2892.124267578125,2213.1484375,3632.4931640625,3299.658203125,2208.256591796875,1280.67529296875,4183166.0,0.8331377530815425
2354.409912109375,3874.6611328125,3009.0458984375,1299.0413818359375,2627.036865234375,3998.7607421875,4219.76318359375,3024.969970703125,1658.0140380859375,2956.837158203125,4199832.0,0.836457026998202
4043.686767578125,3772.099365234375,3111.8935546875,1480.635986328125,2935.9326171875,3393.271728515625,1662.6195068359375,4015.810791015625,1512.65966796875,1822.6025390625,4216498.0,0.8397763009148616
4046.907958984375,3802.665283203125,2468.41357421875,1312.9208984375,4194.37841796875,3943.62548828125,4381.32373046875,3501.98828125,1562.865478515625,3481.016845703125,4233164.0,0.8430955748315211
2947.802001953125,2675.560302734375,3850.81005859375,1645.106201171875,2472.234375,4018.564208984375,4180.3623046875,2947.978271484375,4128.55078125,3769.88818359375,4249830.0,0.8464148487481806
1388.5186767578125,4066.540771484375,2272.7734375,2778.940185546875,1564.6588134765625,3915.286865234375,2059.91064453125,3299.88232421875,4142.5224609375,2550.986083984375,4266496.0,0.8497341226648402
2767.55322265625,1390.764892578125,1842.5179443359375,3914.035888671875,1924.11376953125,4227.4697265625,4180.96240234375,2215.24560546875,1913.204345703125,2034.711181640625,4283162.0,0.8530533965814997
4035.837646484375,2298.745849609375,1765.6968994140625,1258.849365234375,2147.141357421875,2503.91845703125,4286.66845703125,3928.10986328125,4131.8818359375,3233.272705078125,4299828.0,0.8563726704981592
4141.17138671875,3798.339599609375,2557.544677734375,1545.298828125,4125.5087890625,2870.0859375,1885.9320068359375,1753.3736572265625,1906.0946044921875,3800.3427734375,4316494.0,0.8596919444148188
1681.3336181640625,1724.046875,1988.3614501953125,1590.4947509765625,4363.41064453125,2181.720458984375,3465.68115234375,1634.2353515625,4073.44873046875,3951.111328125,4333160.0,0.8630112183314783
2803.718017578125,1478.715576171875,636.879638671875,2029.430419921875,2550.23779296875,3428.38232421875,4303.8623046875,2645.6103515625,2332.927490234375,3863.608642578125,4349826.0,0.8663304922481379
3975.981689453125,3644.6748046875,1988.5367431640625,1675.944580078125,2641.927001953125,2845.705810546875,4241.3759765625,3201.07373046875,1639.6854248046875,3905.30126953125,4366492.0,0.8696497661647974
1598.3514404296875,3755.26953125,3796.747314453125,1372.2779541015625,3546.640869140625,1571.231201171875,1515.718994140625,2773.47412109375,1696.313720703125,3818.08740234375,4383158.0,0.8729690400814569
1592.61474609375,1353.4267578125,1232.939697265625,1443.8861083984375,2576.66064453125,1620.4940185546875,1274.32470703125,2351.86572265625,1581.0238037109375,3202.828857421875,4399824.0,0.8762883139981165
2332.31884765625,1361.60693359375,3580.5966796875,2155.265869140625,3405.3173828125,4376.67822265625,4184.6220703125,3857.66357421875,1724.05810546875,2763.599365234375,4416490.0,0.879607587914776
2708.44580078125,2071.388916015625,2272.48828125,1890.041259765625,4199.775390625,2472.3525390625,2999.51318359375,3738.0859375,4064.463134765625,3776.852294921875,4433156.0,0.8829268618314354
2789.388427734375,2544.64111328125,1952.2156982421875,2123.363037109375,2770.355224609375,1872.5994873046875,689.260986328125,1538.5220947265625,1675.6802978515625,3873.33349609375,4449822.0,0.886246135748095
4069.71142578125,1564.3531494140625,1183.076904296875,2353.947509765625,202.37185668945312,4026.02392578125,4250.49169921875,3710.3466796875,4107.58740234375,1813.328857421875,4466488.0,0.8895654096647545
4293.29638671875,3490.03369140625,1947.3726806640625,1640.4183349609375,3882.675048828125,2536.5654296875,4272.60009765625,2378.357177734375,1852.613525390625,2943.184814453125,4483154.0,0.892884683581414
2055.130859375,2311.405029296875,2170.901611328125,2812.480224609375,4059.18603515625,3052.11767578125,2081.028564453125,3814.7236328125,1714.0167236328125,2486.361083984375,4499820.0,0.8962039574980736
2128.505126953125,2400.779296875,1198.9954833984375,2486.59521484375,4156.771484375,3472.350830078125,2129.32568359375,1610.3018798828125,1587.6588134765625,3876.08154296875,4516486.0,0.8995232314147331
3994.310302734375,3815.192138671875,2465.97265625,3396.398681640625,4010.71826171875,3300.29833984375,1605.233154296875,1749.3072509765625,1558.577392578125,3842.186279296875,4533152.0,0.9028425053313927
1789.93896484375,1888.581787109375,1644.5889892578125,4050.691162109375,4001.257568359375,1903.16796875,3190.6396484375,3844.60888671875,2927.98828125,3234.27685546875,4549818.0,0.9061617792480522
2355.65576171875,1900.4207763671875,1949.731689453125,3815.8427734375,2152.46533203125,3141.822021484375,1921.6656494140625,3921.20458984375,4069.976806640625,3855.0517578125,4566484.0,0.9094810531647117
3970.154052734375,4000.239013671875,2182.668701171875,1686.0313720703125,4049.576904296875,4136.34814453125,4245.669921875,3618.718994140625,1704.1904296875,3842.098876953125,4583150.0,0.9128003270813713
2308.176025390625,2681.857421875,2600.70556640625,1286.19091796875,3608.017333984375,3734.031005859375,2605.31884765625,2734.4326171875,2095.55810546875,1923.4891357421875,4599816.0,0.9161196009980308
1716.6634521484375,2071.52783203125,2292.928955078125,3859.737060546875,2625.154541015625,2795.57958984375,1767.63037109375,2710.262939453125,1645.3868408203125,1902.8621826171875,4616482.0,0.9194388749146903
3942.772216796875,2291.5068359375,112.36295318603516,3521.46826171875,4123.75634765625,2206.040771484375,3582.82373046875,3710.252685546875,2926.617919921875,1678.349609375,4633148.0,0.9227581488313499
4193.00390625,1752.823974609375,3144.862548828125,3797.87158203125,3223.182861328125,2335.69091796875,4225.27490234375,2748.970703125,2551.60693359375,3941.30224609375,4649814.0,0.9260774227480094
4021.718017578125,1503.597412109375,993.3428344726562,1681.65625,4246.4814453125,3411.1552734375,4277.61962890625,3917.667724609375,1571.71044921875,2773.46923828125,4666480.0,0.929396696664669
1975.305419921875,3639.00537109375,3705.788330078125,3891.203369140625,2021.2115478515625,4211.81591796875,4246.0693359375,4010.92724609375,4063.66748046875,2655.40087890625,4683146.0,0.9327159705813285
4233.90283203125,4001.465576171875,1641.7181396484375,2423.239990234375,1033.0262451171875,2802.8828125,3809.768310546875,3084.583984375,2384.251220703125,3218.043212890625,4699812.0,0.936035244497988
1715.6446533203125,3911.650390625,1574.9266357421875,3966.222900390625,3551.55908203125,2083.708984375,3532.67333984375,4096.75732421875,4095.244873046875,3853.948486328125,4716478.0,0.9393545184146476
1541.76318359375,3960.755859375,2101.220458984375,2030.004638671875,1600.7481689453125,2539.79345703125,2849.914306640625,1680.39990234375,4047.9267578125,3782.068603515625,4733144.0,0.9426737923313071
4149.94384765625,3362.1962890625,2371.8193359375,2803.707763671875,1617.6778564453125,2802.778564453125,4272.9931640625,3915.520751953125,4097.42578125,2924.446533203125,4749810.0,0.9459930662479666
1266.9078369140625,2071.15234375,1852.9156494140625,2188.37060546875,1388.1690673828125,2698.328125,4347.857421875,3971.927978515625,3677.897216796875,2042.1014404296875,4766476.0,0.9493123401646261
4026.41845703125,3970.400390625,2591.1318359375,1612.5240478515625,3919.3779296875,2193.523193359375,1381.4002685546875,4009.580078125,4022.15625,3433.730224609375,4783142.0,0.9526316140812856
4115.5,4144.58447265625,1810.6805419921875,2144.96728515625,3858.960205078125,2227.466552734375,2125.540283203125,3858.626220703125,1995.741455078125,2532.400634765625,4799808.0,0.9559508879979451
3299.484619140625,2940.44091796875,3100.571044921875,1927.2655029296875,1782.5897216796875,3315.107666015625,1702.9111328125,3844.399658203125,4080.146728515625,2998.164306640625,4816474.0,0.9592701619146047
1543.6790771484375,3653.104248046875,1637.7855224609375,2370.8515625,3574.28173828125,4140.158203125,4349.443359375,1454.756103515625,3456.1953125,2024.29736328125,4833140.0,0.9625894358312642
1619.729736328125,1948.3492431640625,3097.774169921875,1483.77099609375,2294.17138671875,3308.324951171875,4147.12841796875,84.94464111328125,1254.9288330078125,2254.131591796875,4849806.0,0.9659087097479238
4105.7392578125,2230.687255859375,2564.52685546875,2860.14794921875,1384.1361083984375,4005.62158203125,1868.140625,1154.431884765625,2258.593505859375,1685.223876953125,4866472.0,0.9692279836645833
2966.568115234375,2587.55859375,2391.291015625,2972.88818359375,2820.00048828125,2335.548583984375,4141.81591796875,2369.66455078125,1306.1300048828125,3446.27587890625,4883138.0,0.9725472575812428
1504.051025390625,2398.886962890625,1964.64697265625,1273.2232666015625,1661.2158203125,1928.952880859375,2792.192138671875,3872.07958984375,1507.96142578125,3860.7490234375,4899804.0,0.9758665314979024
1964.0257568359375,2695.240478515625,1599.8404541015625,3912.316650390625,2539.250732421875,3982.256103515625,2065.08056640625,3308.027587890625,2111.480224609375,2015.288818359375,4916470.0,0.9791858054145619
1843.937744140625,2331.09716796875,1436.753173828125,1887.6434326171875,2288.65087890625,2065.14111328125,3455.1669921875,1711.883544921875,1746.2603759765625,3830.928955078125,4933136.0,0.9825050793312214
4093.197021484375,1699.9425048828125,1234.3782958984375,1867.671142578125,2114.49072265625,2475.74853515625,357.72650146484375,4137.15087890625,1080.63037109375,3812.86865234375,4949802.0,0.985824353247881
4121.1787109375,3976.3359375,2237.34521484375,1631.0367431640625,2357.512451171875,2870.600341796875,1187.5599365234375,1648.4530029296875,2193.2373046875,2497.395263671875,4966468.0,0.9891436271645405
3782.846435546875,1876.7593994140625,1582.3753662109375,3901.763427734375,1707.6961669921875,2817.28662109375,1778.5516357421875,3831.046142578125,4219.65966796875,1973.6396484375,4983134.0,0.9924629010812
1722.8040771484375,1647.756591796875,1658.9698486328125,3150.74365234375,4181.48974609375,2609.644287109375,1960.4974365234375,1793.9581298828125,4186.94287109375,2643.469970703125,4999800.0,0.9957821749978596
